818,gni,rub,0,2020-12-29
819,tube,tube,0,2020-12-29
820,berømt,famous,0,2020-12-29
921,dollar,dollar,0,2020-12-29
822,stream,stream,0,2020-12-29
823,frykt,fear,0,2020-12-29
284,synet,sight,0,2020-12-29
825,tynn,thin,0,2020-12-29
826,trekant,triangle,0,2020-12-29
827,planet,planet,0,2020-12-29
828,skynde,hurry,0,2020-12-29
829,sjef,chief,0,2020-12-29
830,koloni,colony,0,2020-12-29
831,klokke,clock,0,2020-12-29
832,gruve,mine,0,2020-12-29
833,slips,tie,0,2020-12-29
834,inn,enter,0,2020-12-29
835,stor,major,0,2020-12-29
836,frisk,fresh,0,2020-12-29
837,søk,search,0,2020-12-29
838,send,send,0,2020-12-29
839,gul,yellow,0,2020-12-29
840,pistol,gun,0,2020-12-29
841,tillate,allow,0,2020-12-29
842,print,print,0,2020-12-29
843,døde,dead,0,2020-12-29
844,sted,spot,0,2020-12-29
845,ørkenen,desert,0,2020-12-29
846,drakt,suit,0,2020-12-29
847,nåværende,current,0,2020-12-29
848,lift,lift,0,2020-12-29
840,rose,rose,0,2020-12-29
850,ankomme,arrive,0,2020-12-29
851,mester,master,0,2020-12-29
852,spor,track,0,2020-12-29
853,forelder,parent,0,2020-12-29
854,shore,shore,0,2020-12-29
855,divisjon,division,0,2020-12-29
856,ark,sheet,0,2020-12-29
857,substans,substance,0,2020-12-29
858,favorisere,favor,0,2020-12-29
859,koble,connect,0,2020-12-29
860,post,post,0,2020-12-29
861,bruke,spend,0,2020-12-29
862,akkord,chord,0,2020-12-29
863,fett,fat,0,2020-12-29
864,glad,glad,0,2020-12-29
865,opprinnelige,original,0,2020-12-29
866,aksje,share,0,2020-12-29
867,stasjonen,station,0,2020-12-29
868,pappa,dad,0,2020-12-29
869,brød,bread,0,2020-12-29
870,belaste,charge,0,2020-12-29
871,riktig,proper,0,2020-12-29
872,bar,bar,0,2020-12-29
873,tilbudet,offer,0,2020-12-29
874,segment,segment,0,2020-12-29
875,slave,slave,0,2020-12-29
876,and,duck,0,2020-12-29
877,instant,instant,0,2020-12-29
878,markedet,market,0,2020-12-29
879,grad,degree,0,2020-12-29
880,befolke,populate,0,2020-12-29
881,chick,chick,0,2020-12-29
882,kjære,dear,0,2020-12-29
883,fiende,enemy,0,2020-12-29
884,svar,reply,0,2020-12-29
885,drikke,drink,0,2020-12-29
886,forekomme,occur,0,2020-12-29
887,støtte,support,0,2020-12-29
888,tale,speech,0,2020-12-29
889,natur,nature,0,2020-12-29
890,range,range,0,2020-12-29
891,steam,steam,0,2020-12-29
892,bevegelse,motion,0,2020-12-29
893,bane,path,0,2020-12-29
894,væske,liquid,0,2020-12-29
895,logg,log,0,2020-12-29
896,ment,meant,0,2020-12-29
897,kvotient,quotient,0,2020-12-29
898,tenner,teeth,0,2020-12-29
899,shell,shell,0,2020-12-29
900,halsen,neck,0,2020-12-29
901,oksygen,oxygen,0,2020-12-29
902,sukker,sugar,0,2020-12-29
903,død,death,0,2020-12-29
904,pen,pretty,0,2020-12-29
905,ferdighet,skill,0,2020-12-29
906,kvinner,women,0,2020-12-29
907,sesong,season,0,2020-12-29
908,løsning,solution,0,2020-12-29
909,magnet,magnet,0,2020-12-29
910,sølv,silver,0,2020-12-29
911,takk,thank,0,2020-12-29
912,gren,branch,0,2020-12-29
913,kamp,match,0,2020-12-29
914,suffiks,suffix,0,2020-12-29
915,spesielt,especially,0,2020-12-29
916,fig,fig,0,2020-12-29
917,redd,afraid,0,2020-12-29
918,stor,huge,0,2020-12-29
919,søster,sister,0,2020-12-29
920,stål,steel,0,2020-12-29
921,diskutere,discuss,0,2020-12-29
922,frem,forward,0,2020-12-29
923,lignende,similar,0,2020-12-29
924,veilede,guide,0,2020-12-29
925,erfaring,experience,0,2020-12-29
926,poengsum,score,0,2020-12-29
927,eple,apple,0,2020-12-29
928,kjøpt,bought,0,2020-12-29
929,ledet,led,0,2020-12-29
930,banen,pitch,0,2020-12-29
931,frakk,coat,0,2020-12-29
932,masse,mass,0,2020-12-29
933,kortet,card,0,2020-12-29
934,bandet,band,0,2020-12-29
935,tau,rope,0,2020-12-29
936,slip,slip,0,2020-12-29
937,vinne,win,0,2020-12-29
938,drømme,dream,0,2020-12-29
939,kveld,evening,0,2020-12-29
940,tilstand,condition,0,2020-12-29
941,fôr,feed,0,2020-12-29
942,verktøy,tool,0,2020-12-29
943,totalt,total,0,2020-12-29
944,grunnleggende,basic,0,2020-12-29
945,lukt,smell,0,2020-12-29
946,dalen,valley,0,2020-12-29
947,eller,nor,0,2020-12-29
948,dobbel,double,0,2020-12-29
949,sete,seat,0,2020-12-29
950,fortsette,continue,0,2020-12-29
951,blokk,block,0,2020-12-29
952,diagram,chart,0,2020-12-29
953,hat,hat,0,2020-12-29
954,selge,sell,0,2020-12-29
955,suksess,success,0,2020-12-29
956,selskap,company,0,2020-12-29
957,subtrahere,subtract,0,2020-12-29
958,hendelse,event,0,2020-12-29
959,særlig,particular,0,2020-12-29
960,avtale,deal,0,2020-12-29
961,svømmetur,swim,0,2020-12-29
962,term,term,0,2020-12-29
963,motsatt,opposite,0,2020-12-29
964,kone,wife,0,2020-12-29
965,shoe,shoe,0,2020-12-29
966,skulder,shoulder,0,2020-12-29
967,spredningen,spread,0,2020-12-29
968,arrangere,arrange,0,2020-12-29
969,leir,camp,0,2020-12-29
970,oppfinne,invent,0,2020-12-29
971,bomull,cotton,0,2020-12-29
972,Født,born,0,2020-12-29
973,bestemme,determine,0,2020-12-29
974,kvart,quart,0,2020-12-29
975,ni,nine,0,2020-12-29
976,lastebil,truck,0,2020-12-29
977,støy,noise,0,2020-12-29
978,nivå,level,0,2020-12-29
979,sjanse,chance,0,2020-12-29
980,samle,gather,0,2020-12-29
981,butikk,shop,0,2020-12-29
982,stretch,stretch,0,2020-12-29
983,kaste,throw,0,2020-12-29
984,skinne,shine,0,2020-12-29
985,eiendom,property,0,2020-12-29
986,kolonne,column,0,2020-12-29
987,molekyl,molecule,0,2020-12-29
988,velg,select,0,2020-12-29
989,galt,wrong,0,2020-12-29
990,grå,gray,0,2020-12-29
991,gjenta,repeat,0,2020-12-29
992,krever,require,0,2020-12-29
993,bred,broad,0,2020-12-29
994,forberede,prepare,0,2020-12-29
995,saltet,salt,0,2020-12-29
996,nese,nose,0,2020-12-29
997,flertall,plural,0,2020-12-29
998,sinne,anger,0,2020-12-29
999,krav,claim,0,2020-12-29
1000,kontinentet,continent,0,2020-12-29
